,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,responses,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_apertures,number_of_dots,number_of_sets,coherent_direction,coherence,opposite_coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,aperture_center_x,aperture_center_y,fixation_cross,fixation_cross_width,fixation_cross_height,fixation_cross_color,fixation_cross_thickness,border,colour_config,rotation_config,border_color,canvas_width,canvas_height,stair_coh1,stair_coh2
0,41227.0,"<div style='background: #d3d3d3;padding: 20px;'><h3> Welcome to this online experiment </h3><p>Sit down comfortably in front of your computer.</p><p>The whole experiment should take about 40 minutes with short breaks. The experiment consists of two parts.</p><p><b>Part 1</b> is shorter and tests whether you qualify to take part in the next part of the experiment.</p><p><b>Part 2</b> is longer. During part 2 you will be also given some breaks.</p><p>You can take as much time as needed during the breaks, but the total time limit for the experiment is  115 minutes.</p>Press <b>SPACE</b> to proceed</div>",32.0,html-keyboard-response,0,41247,0.0-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,135409.0,"<div style='background: #d3d3d3;padding: 20px; font-size: 14px;'><h2>General information sheet</h4><b>Introduction.</b> You are being invited to take part in a research study. Before you decide it is important for you to understand why the research is being done and what it will involve. Please take time to read the following information carefully and discuss it with others if you wish. You are free to take as much time as you like to decide whether you wish to participate.<br><b>What is the purpose of the study?</b> The aim of this research is to understand more about how the human brain makes simple decisions.<br><b>Why have I been chosen?</b> As a volunteer you responded to our request for healthy adult subjects to participate in the study.<br><b>Who is organizing this study?</b> This study is organized by researchers at the School of Psychology, Cardiff University.<br><b>Do I have to take part?</b> It is up to you to decide whether or not to take part. If you do decide to take part, you will be asked to sign the consent form on the next page. If you decide to take part, you are still free to withdraw at any time and without giving a reason.<br><b>What does the general procedure involve?</b> Participants will be invited to complete some surveys and behavioural experiments online, using a computer with internet access and a keyboard or a mouse to respond. You would perform some psychological tests of decision making, after careful instruction and a chance to practice. Typically, participants would see dots moving on the screen and they have to decide towards which platform (red or blue) the dots are moving.The experiment consists of 2 parts. The participants might get qualified to part 2 based on their performance from the part 1. Specific instructions will be given before each task. These tests do not use distressing material and are not designed to be stressful or to catch you out.<br><b>What are the possible benefits of taking part? </b>Since we are only studying healthy volunteers, there is no intended clinical benefit to you from taking part in this study. <br><b>Are the procedure and results confidential?</b> All information that is collected about you during the course of this research will be kept anonymous. Demographic information (age, gender, etc.) will be paired with participants' IDs, which are not identifiable or traceable to individuals. We may share the anonymized research data we collect with other researchers. However, any shared data will not contain any personal information so that you cannot be recognised from it. In any sort of report we might publish we will not include information that will make it possible for other people to know your name or identify you in any way.<br>The information provided will be held in compliance with GDPR regulations. Cardiff University is the Data Controller and is committed to respecting and protecting your personal data in accordance with your expectations and Data Protection legislation. The University has a Data Protection Officer who can be contacted at <i>inforequest@cardiff.ac.uk</i>. Further information about Data Protection, including your rights and details about how to contact the Information Commissioner’s Office should you wish to complain, can be found at the following: <i>https://www.cardiff.ac.uk/public-information/policies-and-procedures/data-protection.</i> <br><b>What will happen to the results of the research study? </b>When data from volunteers are collected, they will be analysed and written up for publication in a scientific journal. Where appropriate, the results of this study will be presented at scientific conferences and the media. You will not be identified in any report or publication. <br><b>Who has reviewed the study?</b> This study has been reviewed and approved by the Cardiff University School of Psychology Ethics Committee.<br><b>Contact for Further Information: </b> Dominik Krzeminski (<i>krzeminskidk@cardiff.ac.uk</i>)<br><br>Press <b>SPACE</b> to proceed</div></div>",32.0,html-keyboard-response,1,176658,0.0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32389.41500009969,,,survey-html-form,2,209051,0.0-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,48108.0,,,survey-multi-choice,3,257176,0.0-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,pavlovia,4,257185,0.0-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9807.0,<div style='background: #d3d3d3;padding: 20px;'><p>In this experiment you need to be both fast and accurate.</p><p><b>Remember to be accurate first!</b> <br/>If you commit too many mistakes the experiment might end prematurely and <u>you may not receive the payment</u>.</p>Press <b>SPACE</b> to proceed</div>,32.0,html-keyboard-response,5,266993,0.0-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,46628.0,"<div style='background: #d3d3d3;padding: 20px;'><p>You will see dots moving towards four platforms on the edge. Two platforms are in red, and the other two are in blue. </p><h3> You need to decide towards which pair of coloured platforms (red or blue) the dots are moving on average.</h3><p>Use your right middle finger to press <b> p</b> for <font color='blue'> blue </font> (right).</br> Use your right index finger to press <b>k</b> for <font color='red'> red </font>(left).</p>Press <b>SPACE</b> to proceed</div>",32.0,html-keyboard-response,6,313624,0.0-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,"<font color='grey'>B:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36,R:1366,728</font>",,html-keyboard-response,7,313639,0.0-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29237.0,"<div style='background: #d3d3d3;padding: 20px;'><p>Welcome to the <b>PART 1</b> of the experiment.</p><br/><p>In this part, please focus only on WHITE dots on the screen and ignore the BLACK ones.</p><p>Let's start with some practice exercises.</p><p>Remember the task: decide towards which coloured platform (red or blue) the dots are moving on average</p>Press <b>SPACE</b> to proceed</div>",32.0,html-keyboard-response,8,342882,0.0-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-1.0,,-1.0,RDK,9,346897,0.0-9.0-0.0,,False,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.8",0.0,2.0,7.0,2.0,140.0,550.0,"black,white",gray,2.0,4.0,2.0,17.143469827715307,"[74.77999990805984,39.3700001295656,15.72999986819923,24.510000133886933,37.85500000230968,6.675000069662929,22.475000005215406,15.029999893158674,27.1399999037385,15.540000051259995,16.370000084862113,17.035000026226044,16.940000001341105,15.974999871104956,16.260000178590417,18.489999929443,15.76999993994832,19.890000112354755,14.659999869763851,14.750000089406967,17.0650000218302,24.089999962598085,14.934999868273735,12.285000178962946,14.61999979801476,15.85500012151897,16.860000090673566,16.71999995596707,17.19499984756112,16.44500019028783,16.26499998383224,16.80999994277954,16.62499993108213,18.240000121295452,15.314999967813492,17.669999971985817,15.26500005275011,16.964999958872795,16.88000001013279,16.68999996036291,16.70500007458031,16.515000024810433,16.404999885708094,16.779999947175384,17.035000026226044,16.605000011622906,16.24000002630055,16.56999997794628,16.594999935477972,18.090000143274665,16.12999988719821,15.705000143498182,17.460000002756715,16.124999849125743,17.59000006131828,16.319999936968088,16.885000048205256,15.595000004395843,16.99999999254942,16.370000084862113,16.95999992080033,16.659999964758754,16.71999995596707,16.73500007018447,16.54500002041459,18.11000006273389,15.404999954625964,16.525000100955367,16.76999987103045,16.485000029206276,17.484999960288405,16.47999999113381,17.0800001360476,15.689999796450138,17.480000155046582,16.219999874010682,17.85499998368323,15.185000142082572,16.14500000141561,16.869999933987856,16.869999933987856,19.105000188574195,17.489999998360872,13.180000009015203,16.67499984614551,16.940000001341105,17.549999989569187,18.79999996162951,13.565000146627426,17.865000059828162,16.094999853521585,16.150000039488077,16.980000073090196,16.085000010207295,16.80999994277954,16.829999862238765,16.685000155121088,17.78499991632998,15.765000134706497,16.139999963343143,16.915000043809414,16.910000005736947,16.494999872520566,16.564999939873815,17.81500014476478,15.475000021979213,16.694999998435378,16.814999980852008,16.764999832957983,16.170000191777945,16.629999969154596,16.629999969154596,17.694999929517508,16.874999972060323,15.38500003516674,16.940000001341105,16.724999994039536,16.915000043809414,17.7350000012666,15.734999906271696,16.055000014603138,16.835000133141875,16.679999884217978,18.10500002466142,15.734999906271696,16.260000178590417,16.90499996766448,16.444999957457185,17.079999903216958,16.390000004321337,16.30500005558133,17.054999945685267,16.47999999113381,17.27000018581748,16.04999997653067,16.539999982342124,16.779999947175384,16.645000083371997,16.659999964758754,16.58499985933304,16.430000076070428,18.58499995432794,15.300000086426735,16.33500005118549,24.495000019669533,10.860000038519502,14.764999970793724,16.40999992378056,16.969999996945262,16.940000001341105,16.43499988131225,16.080000204965472,16.90499996766448,16.910000005736947,16.605000011622906,16.844999976456165,17.40999985486269,15.560000203549862,16.614999854937196,16.985000111162663,18.019999843090773,17.48500019311905,14.374999795109034,16.765000065788627,17.315000062808394,16.55499986372888,16.59000013023615,16.324999975040555,16.234999988228083,16.71000011265278,16.64999988861382,17.20000011846423,16.309999860823154,16.56000013463199,16.74499991349876,17.18500000424683,16.43499988131225,16.64000004529953,16.354999970644712,16.820000018924475,16.89500012435019,17.70500000566244,15.64999995753169,16.069999895989895,17.01500010676682,16.899999929592013,17.09500001743436,15.919999917969108,16.96500019170344,16.474999953061342,16.829999862238765,16.985000111162663,16.59999997355044,17.269999952986836,16.550000058487058,15.894999960437417,16.71000011265278,18.22500000707805,14.879999915137887,16.40000008046627,16.924999887123704,18.314999993890524,15.175000065937638,16.88000001013279,15.954999951645732,16.844999976456165,16.814999980852008,17.09500001743436,16.36000000871718,16.534999944269657,16.380000161007047,16.850000014528632,16.72999979928136,16.840000171214342,16.749999951571226,16.444999957457185,16.45500003360212,16.765000065788627,22.634999826550484,11.740000220015645,15.989999985322356,16.419999999925494,16.5049999486655,17.509999917820096,16.40999992378056,16.155000077560544,16.790000023320317,17.045000102370977,16.044999938458204,21.609999937936664,11.475000064820051,16.814999980852008]",232.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
10,,<h2 style='background: white;padding: 10px;'> <font color='red'> Wrong. </font>  </h2>,,html-keyboard-response,10,347452,0.0-9.0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1068.8349998090416,,80.0,RDK,11,348526,0.0-9.1-0.1,,False,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.8",0.0,2.0,7.0,2.0,140.0,550.0,"black,white",gray,2.0,4.0,2.0,17.099016391840134,"[33.43999991193414,8.92499997280538,40.52500007674098,17.505000112578273,13.819999992847443,15.2749998960644,18.854999914765358,13.335000025108457,16.130000120028853,17.285000067204237,15.799999935552478,17.02499995008111,16.774999909102917,16.900000162422657,18.404999980702996,14.895000029355288,19.32999980635941,13.020000187680125,16.86499989591539,16.730000032112002,16.559999901801348,18.495000200346112,14.339999994263053,16.669999808073044,16.77500014193356,17.259999876841903,16.390000004321337,15.825000125914812,16.86499989591539,17.029999988153577,17.115000169724226,15.87499980814755,16.324999975040555,17.090000212192535,16.67499984614551,17.480000155046582,15.794999897480011,16.465000109747052,16.679999884217978,17.070000059902668,20.659999921917915,12.189999921247363,16.980000073090196,16.724999994039536,16.555000096559525,17.164999851956964,16.770000103861094,15.949999913573265,16.934999963268638,16.645000083371997,17.075000097975135,16.899999929592013,15.76000009663403,16.774999909102917,16.73500007018447,17.484999960288405,15.879999846220016,16.72500022687018,16.679999884217978,16.80000009946525,16.029999824240804]",61.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
12,,<h2 style='background: white;padding: 10px;'> <font color='red'> Wrong. </font>  </h2>,,html-keyboard-response,12,349082,0.0-9.1-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,701.1249999050052,,75.0,RDK,13,349786,0.0-9.2-0.2,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.8",0.0,2.0,7.0,2.0,140.0,550.0,"black,white",gray,2.0,4.0,2.0,16.42357142797361,"[24.904999881982803,14.024999924004078,9.215000085532665,11.274999938905239,16.28000009804964,12.674999888986349,16.985000111162663,16.86499989591539,17.20000011846423,16.52999990619719,15.810000011697412,16.950000077486038,16.704999841749668,16.580000054091215,17.65500009059906,16.24999986961484,15.985000180080533,16.534999944269657,16.94500003941357,17.10499986074865,16.960000153630972,15.599999809637666,16.770000103861094,17.32999994419515,16.860000090673566,16.66500000283122,15.86499996483326,16.795000061392784,16.499999910593033,17.21499999985099,16.964999958872795,15.950000146403909,17.259999876841903,16.45500003360212,16.395000042393804,16.74499991349876,18.090000143274665,15.439999988302588,16.94500003941357,16.379999928176403,17.28999987244606,16.840000171214342]",42.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
14,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,14,350342,0.0-9.2-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5765.0,<div style='background: #d3d3d3;padding: 20px;'><p>Let's try one more time.</p>Press <b>SPACE</b> to proceed</div>,32.0,html-keyboard-response,15,356109,0.0-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2248.6100001260643,,80.0,RDK,16,358361,0.0-11.0-0.0,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0.5,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.869734847480714,"[44.824999989941716,15.859999926760793,22.970000049099326,11.214999947696924,12.575000058859587,14.814999885857105,16.07000012882054,16.645000083371997,16.549999825656414,18.120000138878822,21.969999885186553,14.375000027939677,13.44999996945262,15.475000021979213,16.92000008188188,19.34499992057681,14.220000011846423,16.765000065788627,16.694999998435378,15.979999909177423,16.980000073090196,16.86499989591539,16.47000014781952,15.989999985322356,16.734999837353826,16.960000153630972,16.404999885708094,16.509999986737967,17.355000134557486,16.189999878406525,18.43000017106533,22.769999923184514,11.209999909624457,14.145000139251351,17.26499991491437,17.234999919310212,19.520000088959932,12.704999884590507,16.875000204890966,17.319999868050218,16.59000013023615,20.554999820888042,12.250000145286322,16.90499996766448,16.430000076070428,16.319999936968088,17.435000045225024,16.54500002041459,16.989999916404486,16.95499988272786,16.49500010535121,16.924999887123704,16.13500015810132,16.704999841749668,15.654999995604157,16.81500021368265,17.614999786019325,16.47000014781952,16.74499991349876,18.829999957233667,15.10499999858439,15.090000117197633,17.070000059902668,16.219999874010682,17.435000045225024,16.085000010207295,16.80000009946525,18.259999807924032,20.00000001862645,12.240000069141388,16.469999914988875,16.419999999925494,17.865000059828162,24.394999956712127,12.73000007495284,16.610000049695373,12.189999921247363,16.890000086277723,20.819999976083636,14.190000016242266,14.710000017657876,16.524999868124723,16.610000049695373,17.75999995879829,15.965000027790666,20.400000037625432,15.415000030770898,14.195000054314733,17.11999997496605,16.749999951571226,19.924999913200736,14.805000042542815,15.979999909177423,15.040000202134252,18.589999992400408,14.25000000745058,16.669999808073044,16.930000158026814,16.469999914988875,18.2950000744313,17.32999994419515,14.58499999716878,16.550000058487058,16.8550000526011,16.654999926686287,17.08999997936189,16.724999994039536,15.76999993994832,16.960000153630972,17.669999971985817,16.19499991647899,16.74499991349876,17.035000026226044,15.899999998509884,16.985000111162663,16.980000073090196,16.36999985203147,16.925000119954348,15.734999906271696,17.20999996177852,16.940000001341105,23.00500008277595,11.979999952018261,14.214999973773956,16.980000073090196,17.405000049620867,21.955000003799796,11.594999814406037,15.160000184550881,16.940000001341105,17.579999985173345,21.349999820813537]",132.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
17,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,17,358915,0.0-11.0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3377.0,<div style='background: #d3d3d3;padding: 20px;'><p>With time trials will start getting more difficult.</p>Press <b>SPACE</b> to proceed</div>,32.0,html-keyboard-response,18,362294,0.0-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2651.200000196696,,75.0,RDK,19,364949,0.0-13.0-0.0,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.1,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,17.23016339987273,"[46.855000080540776,14.870000071823597,27.63499994762242,15.48000006005168,16.24999986961484,16.684999922290444,16.955000115558505,15.404999954625964,17.970000160858035,16.28999994136393,18.84999987669289,13.58500006608665,17.260000109672546,16.319999936968088,17.0499999076128,16.88000001013279,16.47999999113381,17.11000013165176,15.64999995753169,17.220000037923455,16.76000002771616,16.844999976456165,16.54500002041459,15.98499994724989,18.18499993532896,15.774999978020787,16.49500010535121,18.89499998651445,14.08999995328486,17.100000055506825,16.829999862238765,17.39000016823411,49.32999983429909,13.96999997086823,8.945000125095248,12.92999996803701,34.884999971836805,15.330000082030892,14.255000045523047,16.239999793469906,20.545000210404396,13.419999973848462,15.299999853596091,18.21500016376376,22.234999807551503,11.980000184848905,14.284999808296561,16.54500002041459,17.37500005401671,25.09999996982515,11.990000028163195,13.030000030994415,16.30500005558133,16.44999999552965,27.384999906644225,11.150000151246786,12.72499980404973,16.840000171214342,15.119999879971147,18.554999958723783,15.730000101029873,16.499999910593033,15.830000163987279,17.31499982997775,14.72000009380281,18.72999989427626,51.635000156238675,11.719999834895134,14.750000089406967,11.859999969601631,13.294999953359365,19.775000168010592,11.574999894946814,16.00000006146729,15.944999875500798,24.30000016465783,12.974999845027924,13.930000131949782,15.039999969303608,18.165000015869737,15.464999945834279,18.954999977722764,15.21500013768673,15.824999893084168,16.83000009506941,16.764999832957983,16.670000040903687,17.609999980777502,14.970000134781003,16.724999994039536,16.844999976456165,16.33500005118549,17.044999869540334,16.06500009074807,17.299999948590994,17.669999971985817,14.965000096708536,16.099999891594052,16.910000005736947,16.714999917894602,17.91000016964972,15.260000014677644,16.67499984614551,16.585000092163682,16.890000086277723,16.994999954476953,16.55499986372888,16.220000106841326,16.799999866634607,17.010000068694353,16.654999926686287,19.850000040605664,13.685000129044056,19.124999875202775,18.41500005684793,14.195000054314733,19.334999844431877,13.789999997243285,18.250000197440386,13.09000002220273,16.949999844655395,17.02499995008111,16.21500006876886,16.419999999925494,16.605000011622906,16.97500003501773,17.28999987244606,15.700000105425715,16.694999998435378,16.694999998435378,16.550000058487058,16.874999972060323,16.910000005736947,16.559999901801348,16.80000009946525,16.109999967738986,16.539999982342124,18.085000105202198,15.969999833032489,16.200000187382102,17.08999997936189,16.31499989889562,16.925000119954348,16.644999850541353,16.594999935477972,16.250000102445483,16.795000061392784,16.874999972060323,16.58499985933304,16.715000150725245,16.71999995596707,16.31499989889562,17.03000022098422]",153.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
20,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,20,365511,0.0-13.0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2452.0,<div style='background: #d3d3d3;padding: 20px;'><p>Let's try a few more times to practice.</p>Press <b>SPACE</b> to proceed</div>,32.0,html-keyboard-response,21,367967,0.0-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1996.4349998626856,,75.0,RDK,22,369968,0.0-15.0-0.0,,True,"k,p",k,-1.0,True,2.0,100.0,1.0,"90,90","0.4,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.624201681981443,"[31.885000178590417,13.21000000461936,8.844999829307199,12.975000077858567,13.18500004708767,25.290000019595027,9.63500002399087,12.799999909475446,17.130000051110983,17.155000008642673,15.750000020489097,17.20999996177852,16.820000018924475,16.88000001013279,16.754999989643693,16.55499986372888,16.09500008635223,17.0499999076128,16.620000125840306,17.28000002913177,16.330000013113022,16.069999895989895,16.80000009946525,16.829999862238765,16.410000156611204,17.24999980069697,15.725000062957406,17.0650000218302,16.8399999383837,16.960000153630972,16.55499986372888,16.820000018924475,16.060000052675605,16.45500003360212,17.09500001743436,17.404999816790223,16.25500014051795,16.109999967738986,16.629999969154596,16.42500003799796,17.25500007160008,17.02499995008111,16.180000035092235,16.399999847635627,17.4150001257658,16.354999970644712,17.139999894425273,16.490000067278743,16.060000052675605,16.754999989643693,16.885000048205256,16.43499988131225,16.71000011265278,17.32999994419515,17.37500005401671,15.099999960511923,17.805000068619847,16.1549998447299,16.23000018298626,16.56999997794628,16.850000014528632,17.0499999076128,17.47999992221594,15.935000032186508,15.700000105425715,18.30499991774559,15.36999992094934,17.145000165328383,16.069999895989895,16.61500008776784,17.14499993249774,15.894999960437417,17.764999996870756,17.484999960288405,15.515000093728304,16.130000120028853,16.924999887123704,17.530000070109963,16.150000039488077,16.22499991208315,17.035000026226044,16.419999999925494,16.844999976456165,16.714999917894602,16.139999963343143,17.029999988153577,16.860000090673566,16.490000067278743,16.749999951571226,17.139999894425273,15.800000168383121,16.414999961853027,16.874999972060323,17.54499995149672,16.66500000283122,16.085000010207295,16.36000000871718,16.64000004529953,17.484999960288405,16.419999999925494,16.509999986737967,16.25500014051795,16.989999916404486,16.924999887123704,17.61500001884997,15.654999995604157,16.090000048279762,17.290000105276704,17.09500001743436,16.294999979436398,16.844999976456165,15.974999871104956,16.675000078976154,17.005000030621886,17.419999931007624,16.310000093653798,15.780000016093254,16.679999884217978,16.985000111162663]",119.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
23,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,23,370526,0.0-15.0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1881.1849998310208,,75.0,RDK,24,372455,0.0-15.1-0.1,,True,"k,p",k,-1.0,True,2.0,100.0,1.0,"90,90","0.4,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.650312499093292,"[25.0299999024719,20.179999992251396,13.190000085160136,11.91499992273748,12.710000155493617,16.069999895989895,17.054999945685267,15.740000177174807,16.76999987103045,16.64000004529953,15.840000007301569,17.44000008329749,17.729999963194132,16.33500005118549,17.919999780133367,26.780000189319253,10.204999940469861,12.910000048577785,22.584999911487103,11.850000126287341,14.154999982565641,15.084999846294522,17.100000055506825,20.329999970272183,12.35500001348555,16.54500002041459,16.8550000526011,16.700000036507845,17.34499982558191,17.669999971985817,15.300000086426735,16.790000023320317,16.700000036507845,17.0499999076128,16.330000013113022,16.210000030696392,16.934999963268638,16.56000013463199,17.729999963194132,15.725000062957406,16.574999783188105,16.500000143423676,16.885000048205256,16.55499986372888,18.309999955818057,15.100000193342566,16.86499989591539,16.379999928176403,16.960000153630972,17.90499989874661,15.395000111311674,16.92999992519617,16.019999980926514,16.555000096559525,17.950000008568168,15.934999799355865,16.075000166893005,16.64999988861382,16.795000061392784,17.54499995149672,17.225000075995922,15.554999932646751,16.78499998524785,16.1699999589473,17.210000194609165,16.244999831542373,16.66500000283122,16.92000008188188,16.86499989591539,16.635000007227063,17.140000127255917,17.164999851956964,16.270000021904707,16.220000106841326,16.349999932572246,17.010000068694353,16.365000046789646,16.14500000141561,16.874999972060323,16.52999990619719,17.21499999985099,16.44000015221536,16.81999978609383,16.405000118538737,16.890000086277723,17.054999945685267,16.180000035092235,17.23999995738268,15.549999894574285,16.770000103861094,17.08999997936189,17.16000004671514,17.62499986216426,14.949999982491136,16.490000067278743,17.21499999985099,16.779999947175384,16.45500003360212,16.670000040903687,16.64999988861382,16.685000155121088,17.56999990902841,17.690000124275684,20.9500000346452,17.044999869540334,12.619999935850501,14.560000039637089,26.03500010445714,13.47499992698431,13.514999998733401,13.8499999884516,16.594999935477972]",112.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
25,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,25,373021,0.0-15.1-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1512.1850001160055,,80.0,RDK,26,374536,0.0-15.2-0.2,,True,"k,p",p,-1.0,True,2.0,100.0,1.0,"-90,-90","0,0.4",0.0,2.0,7.0,2.0,140.0,550.0,"black,white",gray,2.0,4.0,2.0,16.649277777307564,"[26.94000001065433,10.765000013634562,14.049999881535769,16.10499992966652,14.510000124573708,15.98499994724989,16.525000100955367,16.134999925270677,16.874999972060323,16.97500003501773,17.059999983757734,16.740000108256936,15.734999906271696,16.90499996766448,17.08999997936189,19.025000045076013,15.794999897480011,14.805000042542815,16.525000100955367,16.99999999254942,26.384999975562096,11.544999899342656,12.315000174567103,16.184999840334058,17.609999980777502,21.810000063851476,11.700000148266554,13.844999950379133,18.49499996751547,17.16000004671514,23.684999905526638,13.61000002361834,12.164999963715672,16.234999988228083,16.54500002041459,17.58500002324581,16.66500000283122,16.95999992080033,15.700000105425715,16.58499985933304,18.580000149086118,15.149999875575304,16.75000018440187,16.334999818354845,17.125000013038516,17.61500001884997,15.684999991208315,22.425000090152025,12.679999927058816,14.175000134855509,17.55499979481101,22.665000054985285,13.525000074878335,13.224999886006117,16.42500003799796,16.765000065788627,16.684999922290444,18.314999993890524,15.774999978020787,15.755000058561563,18.489999929443,16.51000021956861,15.359999844804406,19.194999942556024,14.450000133365393,16.085000010207295,16.679999884217978,17.4150001257658,20.484999986365438,12.085000053048134,16.524999868124723,17.96500012278557,28.359999880194664,10.119999991729856,11.725000105798244,15.314999967813492,16.28999994136393,29.529999941587448,9.620000142604113,12.269999831914902,15.715000219643116,16.55499986372888,17.87000009790063,15.449999831616879,16.995000187307596,16.419999999925494,16.78499998524785,17.869999865069985,17.905000131577253,14.854999957606196]",90.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
27,,<h2 style='background: white;padding: 10px;'> <font color='green'>Correct! </font> </h2>,,html-keyboard-response,27,375091,0.0-15.2-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1130.7000000961125,,75.0,RDK,28,376225,0.0-15.3-0.3,,True,"k,p",k,-1.0,True,2.0,100.0,1.0,"90,90","0.4,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,black",gray,2.0,4.0,2.0,16.66179104402328,"[26.900000171735883,14.984999783337116,12.240000069141388,23.994999937713146,10.030000004917383,11.735000181943178,13.309999834746122,26.99499996379018,9.91500006057322,11.859999969601631,16.02500001899898,16.790000023320317,26.525000110268593,11.814999859780073,12.255000183358788,15.579999890178442,16.509999986737967,26.774999918416142,14.075000071898103,13.819999992847443,15.025000087916851,13.939999975264072,17.925000051036477,15.999999828636646,16.49500010535121,16.439999919384718,16.100000124424696,17.250000033527613,17.82499998807907,15.264999819919467,16.5200000628829,16.940000001341105,16.180000035092235,16.980000073090196,16.869999933987856,16.395000042393804,18.55999999679625,14.60999995470047,18.53500003926456,20.194999873638153,13.040000107139349,15.099999960511923,16.559999901801348,22.98000012524426,12.279999908059835,14.7600001655519,16.539999982342124,16.99999999254942,17.379999859258533,16.45500003360212,16.68000011704862,16.354999970644712,16.309999860823154,16.915000043809414,16.66500000283122,17.075000097975135,18.154999939724803,14.239999931305647,16.780000180006027,18.37499998509884,15.734999906271696,18.75000004656613,13.904999941587448,16.474999953061342,18.314999993890524,25.270000100135803,12.0599998626858]",67.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
